PRODUCT_NAME,RIMNO,POST DATE,TRXN DATE,CCY,ORIG AMOUNT,EMBEDDED _FEE,BILLING AMT,MCC,MERCHNAME,MERCH ID,SOURCES,SETTLEMENT AMT,SETTLEMENT CCY,BANKBRANCH,TRXN COUNTRY,REVERSAL FLAG,CUSTOMER_ID
Gold Credit Card,100000,2026-04-09,2026-04-07,818,12537.52,0.0,12537.52,7011,Noon Egypt,M749865,POS,12537.52,818,Giza,EGY,N,1
Gold Credit Card,100000,2026-04-29,2026-04-29,818,5466.72,0.0,5466.72,5944,iStyle,M624574,POS,5466.72,818,Giza,EGY,N,1
Gold Credit Card,100000,2026-04-17,2026-04-15,818,9735.9,0.0,9735.9,5812,LG Electronics,M720864,POS,9735.9,818,Giza,EGY,N,1
Gold Credit Card,100000,2026-04-02,2026-04-02,818,7872.75,0.0,7872.75,8011,Spinneys,M964376,ECOM,7872.75,818,Giza,EGY,N,1
Gold Credit Card,100000,2026-04-25,2026-04-22,818,11235.02,0.0,11235.02,5999,Carrefour Egypt,M249534,ATM,11235.02,818,Giza,EGY,N,1
Gold Credit Card,100000,2026-04-11,2026-04-11,818,5609.02,0.0,5609.02,5812,Costa Coffee,M210942,POS,5609.02,818,Giza,EGY,N,1
Travel Rewards Card,100001,2026-04-10,2026-04-07,818,10484.76,0.0,10484.76,5651,Costa Coffee,M859709,POS,10484.76,818,Ismailia,EGY,N,2
Travel Rewards Card,100001,2026-04-13,2026-04-13,818,6611.29,0.0,6611.29,7230,Shell Egypt,M649550,POS,6611.29,818,Ismailia,EGY,N,2
Travel Rewards Card,100001,2026-04-09,2026-04-07,840,1501.08,24.05,81554.65,5944,Total Energies,M681535,POS,1501.08,840,Ismailia,DEU,N,2
Travel Rewards Card,100001,2026-04-14,2026-04-12,818,10257.28,0.0,10257.28,5541,2B,M823678,MOTO,10257.28,818,Ismailia,EGY,N,2
Travel Rewards Card,100001,2026-04-06,2026-04-03,840,1124.44,16.35,48934.15,7230,Spinneys,M303629,POS,1124.44,840,Ismailia,ARE,N,2
Travel Rewards Card,100001,2026-04-12,2026-04-12,818,3902.35,0.0,3902.35,5812,Samsung Egypt,M364174,ECOM,3902.35,818,Ismailia,EGY,N,2
Travel Rewards Card,100001,2026-04-25,2026-04-25,818,5503.04,0.0,5503.04,8099,Breadfast,M207781,ECOM,5503.04,818,Ismailia,EGY,N,2
Travel Rewards Card,100001,2026-04-25,2026-04-23,818,9299.01,0.0,9299.01,5944,Breadfast,M334266,MOTO,9299.01,818,Ismailia,EGY,N,2
Travel Rewards Card,100001,2026-04-27,2026-04-24,818,5983.44,0.0,5983.44,8099,Virgin Megastore,M835307,MOTO,5983.44,818,Ismailia,EGY,N,2
Travel Rewards Card,100001,2026-04-29,2026-04-28,818,6747.52,0.0,6747.52,5411,Costa Coffee,M148148,POS,6747.52,818,Ismailia,EGY,N,2
Travel Rewards Card,100001,2026-04-07,2026-04-07,818,143.37,0.0,143.37,5651,Breadfast,M433648,ECOM,143.37,818,Ismailia,EGY,N,2
Classic Credit Card,100002,2026-04-15,2026-04-13,818,11076.84,0.0,11076.84,5541,Talabat,M834987,ATM,11076.84,818,Assiut,EGY,N,3
Travel Rewards Card,100002,2026-04-18,2026-04-17,818,7235.61,0.0,7235.61,5541,Talabat,M760926,MOTO,7235.61,818,Assiut,EGY,N,3
Classic Credit Card,100002,2026-04-20,2026-04-18,818,7301.02,0.0,7301.02,5945,Breadfast,M741905,ECOM,7301.02,818,Assiut,EGY,Y,3
Classic Credit Card,100002,2026-04-30,2026-04-29,818,6668.17,0.0,6668.17,5311,Costa Coffee,M966290,ECOM,6668.17,818,Assiut,EGY,N,3
Cashback Card,100003,2026-04-24,2026-04-22,818,1247.89,0.0,1247.89,5732,Talabat,M180624,ECOM,1247.89,818,Ismailia,EGY,N,4
Cashback Card,100003,2026-04-08,2026-04-06,818,7253.4,0.0,7253.4,7011,ElMenus,M829300,MOTO,7253.4,818,Ismailia,EGY,N,4
Cashback Card,100003,2026-04-25,2026-04-24,818,8763.27,0.0,8763.27,5691,Starbucks Egypt,M573070,MOTO,8763.27,818,Ismailia,EGY,N,4
Cashback Card,100003,2026-04-13,2026-04-11,978,1341.41,15.85,78328.68,5411,Jumia Egypt,M694304,ECOM,1341.41,840,Ismailia,GBR,N,4
Cashback Card,100003,2026-04-10,2026-04-09,818,11169.17,0.0,11169.17,5814,2B,M317029,ECOM,11169.17,818,Ismailia,EGY,N,4
Cashback Card,100003,2026-04-23,2026-04-21,818,6672.87,0.0,6672.87,4111,Seoudi Market,M186416,ECOM,6672.87,818,Ismailia,EGY,N,4
Cashback Card,100003,2026-04-29,2026-04-26,818,7600.47,0.0,7600.47,8099,B.TECH,M628778,ECOM,7600.47,818,Ismailia,EGY,N,4
Cashback Card,100003,2026-04-12,2026-04-09,818,3976.9,0.0,3976.9,5912,Samsung Egypt,M848267,MOTO,3976.9,818,Ismailia,EGY,N,4
