PRODUCT_NAME,RIMNO,POST DATE,TRXN DATE,CCY,ORIG AMOUNT,EMBEDDED _FEE,BILLING AMT,MCC,MERCHNAME,MERCH ID,SOURCES,SETTLEMENT AMT,SETTLEMENT CCY,BANKBRANCH,TRXN COUNTRY,REVERSAL FLAG,CUSTOMER_ID
Platinum Credit Card,100087,2026-05-04,2026-05-02,818,10633.93,0.0,10633.93,4111,Emirates Airlines,M677571,POS,10633.93,818,Giza,EGY,N,
Platinum Credit Card,100087,2026-05-26,2026-05-23,818,4216.54,0.0,4216.54,5912,ElMenus,M566926,POS,4216.54,818,Giza,EGY,N,
Platinum Credit Card,100087,2026-05-09,2026-05-07,818,10303.45,0.0,10303.45,5999,Talabat,M345022,POS,10303.45,818,Giza,EGY,N,
Platinum Credit Card,100087,2026-05-27,2026-05-24,818,6073.27,0.0,6073.27,7230,Booking.com,M367556,ECOM,6073.27,818,Giza,EGY,N,
Business Credit Card,100168,2026-05-09,2026-05-07,818,4288.76,0.0,4288.76,7298,ElMenus,M753348,POS,4288.76,818,Tanta,EGY,N,
Business Credit Card,100579,2026-05-28,2026-05-28,818,13994.8,0.0,13994.8,5411,Emirates Airlines,M485514,ECOM,13994.8,818,Zagazig,EGY,N,
Business Credit Card,100579,2026-05-28,2026-05-28,818,11772.87,0.0,11772.87,5411,KFC Egypt,M668947,POS,11772.87,818,Zagazig,EGY,N,
Business Credit Card,100579,2026-05-26,2026-05-24,818,2099.12,0.0,2099.12,5732,Jumia Egypt,M836346,POS,2099.12,818,Zagazig,EGY,N,
Business Credit Card,100701,2026-05-06,2026-05-04,818,8590.66,0.0,8590.66,7011,Noon Egypt,M444010,ATM,8590.66,818,Suez,EGY,N,
Business Credit Card,100701,2026-05-05,2026-05-05,818,14461.47,0.0,14461.47,5541,Carrefour Egypt,M850637,ATM,14461.47,818,Suez,EGY,N,
Business Credit Card,100701,2026-05-11,2026-05-09,818,1533.66,0.0,1533.66,8011,Instashop,M140314,POS,1533.66,818,Suez,EGY,N,
Business Credit Card,100701,2026-05-22,2026-05-20,818,476.98,0.0,476.98,5814,2B,M774147,POS,476.98,818,Suez,EGY,N,
Business Credit Card,100701,2026-05-16,2026-05-15,818,5189.15,0.0,5189.15,7230,iStyle,M626128,ECOM,5189.15,818,Suez,EGY,N,
Business Credit Card,100701,2026-05-15,2026-05-13,818,8716.15,0.0,8716.15,5311,Noon Egypt,M577961,POS,8716.15,818,Suez,EGY,N,
Business Credit Card,100701,2026-05-05,2026-05-02,818,4184.45,0.0,4184.45,5651,2B,M255648,POS,4184.45,818,Suez,EGY,N,
Business Credit Card,100701,2026-05-20,2026-05-19,818,6600.28,0.0,6600.28,5311,Noon Egypt,M174687,ATM,6600.28,818,Suez,EGY,Y,
Business Credit Card,100701,2026-05-31,2026-05-30,818,14748.63,0.0,14748.63,4900,Spinneys,M553000,ECOM,14748.63,818,Suez,EGY,Y,
Business Credit Card,100701,2026-05-13,2026-05-12,818,9338.84,0.0,9338.84,4111,KFC Egypt,M303890,ECOM,9338.84,818,Suez,EGY,N,
Business Credit Card,100701,2026-05-22,2026-05-21,818,4787.47,0.0,4787.47,5311,Jumia Egypt,M112895,POS,4787.47,818,Suez,EGY,N,
Business Credit Card,100701,2026-05-04,2026-05-04,978,1635.66,43.42,110382.71,7230,ElMenus,M509164,POS,1635.66,840,Suez,USA,N,
Business Credit Card,100701,2026-05-30,2026-05-30,818,13259.91,0.0,13259.91,7298,Virgin Megastore,M385286,ECOM,13259.91,818,Suez,EGY,N,
Cashback Card,100722,2026-05-13,2026-05-11,818,3265.01,0.0,3265.01,5411,Noon Egypt,M278509,POS,3265.01,818,Giza,EGY,N,
Cashback Card,100722,2026-05-19,2026-05-16,818,10968.27,0.0,10968.27,5912,Uber Egypt,M671965,ECOM,10968.27,818,Giza,EGY,N,
Cashback Card,100722,2026-05-22,2026-05-21,978,1240.28,33.41,56576.59,5945,Samsung Egypt,M944980,ECOM,1240.28,840,Giza,DEU,N,
Cashback Card,100722,2026-05-19,2026-05-18,818,2414.27,0.0,2414.27,5814,Jumia Egypt,M880279,POS,2414.27,818,Giza,EGY,N,
Cashback Card,100722,2026-05-18,2026-05-18,818,13722.24,0.0,13722.24,5812,Instashop,M549109,ECOM,13722.24,818,Giza,EGY,N,
Cashback Card,100722,2026-05-24,2026-05-24,840,1112.12,23.45,50913.96,8021,ElMenus,M147116,MOTO,1112.12,840,Giza,DEU,Y,
Cashback Card,100722,2026-05-10,2026-05-10,818,11456.79,0.0,11456.79,8021,LG Electronics,M580330,ECOM,11456.79,818,Giza,EGY,N,
Cashback Card,100722,2026-05-19,2026-05-19,826,1685.74,28.49,84995.3,8099,H&M Egypt,M875824,POS,1685.74,840,Giza,SAU,N,
Cashback Card,100722,2026-05-22,2026-05-22,818,14361.84,0.0,14361.84,5651,Shell Egypt,M555973,POS,14361.84,818,Giza,EGY,N,
Cashback Card,100722,2026-05-06,2026-05-06,818,13208.25,0.0,13208.25,5732,Noon Egypt,M124556,POS,13208.25,818,Giza,EGY,N,
Gold Credit Card,100864,2026-05-31,2026-05-28,818,11180.47,0.0,11180.47,8021,iStyle,M982150,POS,11180.47,818,Luxor,EGY,N,
Gold Credit Card,100864,2026-05-02,2026-05-02,826,159.71,2.43,5696.98,5945,Talabat,M548061,ECOM,159.71,840,Luxor,GBR,N,
Gold Credit Card,100864,2026-05-18,2026-05-15,818,13885.89,0.0,13885.89,5311,2B,M558955,ECOM,13885.89,818,Luxor,EGY,N,
Platinum Credit Card,101003,2026-05-10,2026-05-10,818,9072.15,0.0,9072.15,5411,Zara Egypt,M473709,ECOM,9072.15,818,Zagazig,EGY,N,
Platinum Credit Card,101003,2026-05-21,2026-05-18,818,10044.36,0.0,10044.36,5945,Apple Store Online,M338391,POS,10044.36,818,Zagazig,EGY,N,
Platinum Credit Card,101003,2026-05-10,2026-05-10,818,10522.36,0.0,10522.36,5814,ElMenus,M867235,MOTO,10522.36,818,Zagazig,EGY,N,
Platinum Credit Card,101003,2026-06-01,2026-05-30,818,13063.23,0.0,13063.23,5311,H&M Egypt,M960118,ECOM,13063.23,818,Zagazig,EGY,N,
Business Credit Card,101005,2026-05-24,2026-05-21,840,1085.15,30.79,34172.3,5812,Instashop,M655388,POS,1085.15,840,Assiut,GBR,N,
Business Credit Card,101005,2026-05-26,2026-05-25,818,2488.17,0.0,2488.17,7298,H&M Egypt,M638905,ECOM,2488.17,818,Assiut,EGY,N,
Business Credit Card,101005,2026-05-12,2026-05-12,818,1832.42,0.0,1832.42,8099,Instashop,M357488,POS,1832.42,818,Assiut,EGY,N,
Business Credit Card,101005,2026-05-10,2026-05-10,818,3269.19,0.0,3269.19,7298,Emirates Airlines,M451617,POS,3269.19,818,Assiut,EGY,N,
Cashback Card,101006,2026-05-09,2026-05-08,818,12526.2,0.0,12526.2,5411,ElMenus,M817722,ECOM,12526.2,818,Ismailia,EGY,N,
Cashback Card,101006,2026-05-28,2026-05-27,818,14975.24,0.0,14975.24,8099,Uber Egypt,M533171,POS,14975.24,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-22,2026-05-19,818,5848.21,0.0,5848.21,4111,Apple Store Online,M947362,POS,5848.21,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-23,2026-05-20,818,2393.25,0.0,2393.25,5912,B.TECH,M590094,POS,2393.25,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-25,2026-05-24,818,8163.66,0.0,8163.66,8011,Costa Coffee,M118524,ECOM,8163.66,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-25,2026-05-22,818,5880.61,0.0,5880.61,5945,2B,M695893,ECOM,5880.61,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-11,2026-05-09,826,432.87,8.1,17132.3,5732,iStyle,M530800,ECOM,432.87,840,Ismailia,SAU,N,
Gold Credit Card,101012,2026-05-24,2026-05-21,818,9832.7,0.0,9832.7,5541,Spinneys,M286970,POS,9832.7,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-16,2026-05-16,818,6818.97,0.0,6818.97,7230,iStyle,M862743,POS,6818.97,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-17,2026-05-14,978,1337.67,34.07,89217.88,5912,iStyle,M489890,POS,1337.67,840,Ismailia,FRA,N,
Gold Credit Card,101012,2026-05-04,2026-05-03,818,8585.07,0.0,8585.07,5945,McDonald's,M598632,POS,8585.07,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-06-01,2026-05-30,818,5928.03,0.0,5928.03,8021,Noon Egypt,M252961,POS,5928.03,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-06,2026-05-03,818,5215.29,0.0,5215.29,5411,iStyle,M243858,MOTO,5215.29,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-06,2026-05-05,818,2049.85,0.0,2049.85,5812,McDonald's,M147665,ECOM,2049.85,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-28,2026-05-25,818,5650.95,0.0,5650.95,5999,Starbucks Egypt,M651189,POS,5650.95,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-04,2026-05-04,818,13243.7,0.0,13243.7,7230,Instashop,M469838,POS,13243.7,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-15,2026-05-13,818,11036.03,0.0,11036.03,5812,ElMenus,M149654,ECOM,11036.03,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-19,2026-05-17,840,655.27,13.5,22275.36,8099,LG Electronics,M127950,MOTO,655.27,840,Ismailia,ARE,N,
Gold Credit Card,101012,2026-05-28,2026-05-25,818,840.23,0.0,840.23,8011,H&M Egypt,M466209,MOTO,840.23,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-08,2026-05-07,818,7288.22,0.0,7288.22,5945,Talabat,M660116,ECOM,7288.22,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-30,2026-05-27,818,5561.45,0.0,5561.45,5912,Virgin Megastore,M912622,ECOM,5561.45,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-10,2026-05-10,818,14483.42,0.0,14483.42,5944,Vodafone Cash,M490372,MOTO,14483.42,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-10,2026-05-10,818,13806.13,0.0,13806.13,5999,Virgin Megastore,M351267,ECOM,13806.13,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-25,2026-05-24,818,2706.51,0.0,2706.51,4900,KFC Egypt,M838585,MOTO,2706.51,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-28,2026-05-27,818,9362.58,0.0,9362.58,7298,Instashop,M263285,MOTO,9362.58,818,Ismailia,EGY,N,
Gold Credit Card,101012,2026-05-09,2026-05-08,818,5231.96,0.0,5231.96,5691,2B,M927072,POS,5231.96,818,Ismailia,EGY,N,
Titanium Credit Card,101013,2026-05-28,2026-05-25,818,12504.75,0.0,12504.75,4111,B.TECH,M491172,POS,12504.75,818,Giza,EGY,N,
Titanium Credit Card,101013,2026-05-25,2026-05-22,818,14008.13,0.0,14008.13,8099,iStyle,M923824,POS,14008.13,818,Giza,EGY,N,
Titanium Credit Card,101013,2026-05-20,2026-05-20,818,8459.5,0.0,8459.5,5311,2B,M795363,POS,8459.5,818,Giza,EGY,N,
Titanium Credit Card,101013,2026-05-02,2026-05-02,818,4920.52,0.0,4920.52,5411,H&M Egypt,M571940,ECOM,4920.52,818,Giza,EGY,N,
Titanium Credit Card,101013,2026-05-19,2026-05-18,818,5298.75,0.0,5298.75,5311,LG Electronics,M756584,ECOM,5298.75,818,Giza,EGY,N,
Titanium Credit Card,101013,2026-05-10,2026-05-07,818,9878.32,0.0,9878.32,5691,Vodafone Cash,M173524,POS,9878.32,818,Giza,EGY,N,
Titanium Credit Card,101013,2026-05-07,2026-05-05,818,826.62,0.0,826.62,5945,Uber Egypt,M360451,ECOM,826.62,818,Giza,EGY,N,
Titanium Credit Card,101013,2026-05-14,2026-05-12,818,14051.29,0.0,14051.29,4111,Virgin Megastore,M778291,MOTO,14051.29,818,Giza,EGY,N,
Titanium Credit Card,101013,2026-05-16,2026-05-16,818,11443.04,0.0,11443.04,5912,H&M Egypt,M218011,POS,11443.04,818,Giza,EGY,N,
Titanium Credit Card,101013,2026-05-25,2026-05-24,818,8852.33,0.0,8852.33,5944,Starbucks Egypt,M418356,POS,8852.33,818,Giza,EGY,N,
Titanium Credit Card,101013,2026-05-14,2026-05-11,818,14312.34,0.0,14312.34,5311,Vodafone Cash,M910835,ECOM,14312.34,818,Giza,EGY,N,
Titanium Credit Card,101013,2026-05-15,2026-05-13,818,1360.43,0.0,1360.43,4900,Booking.com,M589613,ECOM,1360.43,818,Giza,EGY,N,
Titanium Credit Card,101013,2026-05-15,2026-05-12,818,7266.7,0.0,7266.7,5732,iStyle,M860541,POS,7266.7,818,Giza,EGY,N,
Titanium Credit Card,101013,2026-05-08,2026-05-06,818,11202.64,0.0,11202.64,4900,Emirates Airlines,M709382,ECOM,11202.64,818,Giza,EGY,N,
