PRODUCT_NAME,RIMNO,POST DATE,TRXN DATE,CCY,ORIG AMOUNT,EMBEDDED _FEE,BILLING AMT,MCC,MERCHNAME,MERCH ID,SOURCES,SETTLEMENT AMT,SETTLEMENT CCY,BANKBRANCH,TRXN COUNTRY,REVERSAL FLAG,CUSTOMER_ID
Platinum Credit Card,100087,2026-04-08,2026-04-05,818,14858.21,0.0,14858.21,7011,Zara Egypt,M455752,POS,14858.21,818,Giza,EGY,N,
Platinum Credit Card,100087,2026-04-20,2026-04-18,818,6342.61,0.0,6342.61,5691,Spinneys,M630084,POS,6342.61,818,Giza,EGY,N,
Platinum Credit Card,100087,2026-04-26,2026-04-25,818,7036.16,0.0,7036.16,5311,Booking.com,M190962,POS,7036.16,818,Giza,EGY,N,
Platinum Credit Card,100087,2026-04-22,2026-04-20,818,9171.78,0.0,9171.78,5945,Total Energies,M554259,POS,9171.78,818,Giza,EGY,N,
Platinum Credit Card,100087,2026-04-12,2026-04-10,818,674.27,0.0,674.27,4111,Breadfast,M694548,ECOM,674.27,818,Giza,EGY,N,
Platinum Credit Card,100087,2026-04-05,2026-04-03,818,1383.43,0.0,1383.43,5732,iStyle,M893101,POS,1383.43,818,Giza,EGY,N,
Platinum Credit Card,100087,2026-04-24,2026-04-21,818,8710.69,0.0,8710.69,7011,H&M Egypt,M381656,POS,8710.69,818,Giza,EGY,N,
Business Credit Card,100579,2026-04-06,2026-04-04,818,7499.84,0.0,7499.84,7011,Carrefour Egypt,M333289,POS,7499.84,818,Zagazig,EGY,N,
Business Credit Card,100579,2026-04-03,2026-04-03,818,12343.38,0.0,12343.38,8011,LG Electronics,M609141,POS,12343.38,818,Zagazig,EGY,N,
Business Credit Card,100579,2026-04-16,2026-04-13,818,10874.51,0.0,10874.51,7011,Emirates Airlines,M854385,ECOM,10874.51,818,Zagazig,EGY,N,
Business Credit Card,100579,2026-04-29,2026-04-27,818,5379.68,0.0,5379.68,5912,Uber Egypt,M520301,ECOM,5379.68,818,Zagazig,EGY,N,
Business Credit Card,100701,2026-04-15,2026-04-12,978,248.63,4.63,16165.75,5732,Emirates Airlines,M789640,POS,248.63,840,Suez,GBR,Y,
Business Credit Card,100701,2026-04-27,2026-04-26,818,12284.31,0.0,12284.31,5411,Uber Egypt,M580621,ECOM,12284.31,818,Suez,EGY,N,
