PRODUCT_NAME,RIMNO,POST DATE,TRXN DATE,CCY,ORIG AMOUNT,EMBEDDED _FEE,BILLING AMT,MCC,MERCHNAME,MERCH ID,SOURCES,SETTLEMENT AMT,SETTLEMENT CCY,BANKBRANCH,TRXN COUNTRY,REVERSAL FLAG,CUSTOMER_ID
Titanium Credit Card,100000,2026-02-11,2026-02-08,818,4875.98,0.0,4875.98,8099,Spinneys,M852442,ATM,4875.98,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-02-17,2026-02-15,840,1150.99,19.33,43455.85,8021,McDonald's,M524859,POS,1150.99,840,Giza,DEU,N,1
Titanium Credit Card,100000,2026-02-10,2026-02-08,818,12646.58,0.0,12646.58,8011,Vodafone Cash,M687359,POS,12646.58,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-02-15,2026-02-12,818,9582.61,0.0,9582.61,7298,Shell Egypt,M941803,POS,9582.61,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-02-13,2026-02-10,818,4831.22,0.0,4831.22,5651,Booking.com,M255205,POS,4831.22,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-03-02,2026-02-27,840,1694.13,27.33,75062.46,7230,Shell Egypt,M545752,ECOM,1694.13,840,Giza,SAU,N,1
Titanium Credit Card,100000,2026-02-03,2026-02-03,818,9024.81,0.0,9024.81,5691,Jumia Egypt,M499033,ATM,9024.81,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-02-11,2026-02-11,818,12971.42,0.0,12971.42,7298,Booking.com,M987967,POS,12971.42,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-02-24,2026-02-21,818,1760.47,0.0,1760.47,5691,Booking.com,M784302,POS,1760.47,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-02-24,2026-02-21,826,1712.16,33.47,107006.48,5912,McDonald's,M135703,POS,1712.16,840,Giza,SAU,N,1
Titanium Credit Card,100000,2026-02-23,2026-02-23,826,1992.06,47.7,122052.18,5691,KFC Egypt,M368485,ECOM,1992.06,840,Giza,ARE,N,1
Titanium Credit Card,100000,2026-03-01,2026-02-27,818,4863.3,0.0,4863.3,5691,Uber Egypt,M760529,POS,4863.3,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-02-15,2026-02-13,818,10991.12,0.0,10991.12,7298,Uber Egypt,M973931,MOTO,10991.12,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-02-12,2026-02-11,818,10350.82,0.0,10350.82,7011,Carrefour Egypt,M843002,MOTO,10350.82,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-02-18,2026-02-17,818,10290.53,0.0,10290.53,7011,Vodafone Cash,M869372,POS,10290.53,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-02-10,2026-02-07,818,4911.5,0.0,4911.5,8011,Expedia,M683333,POS,4911.5,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-03-01,2026-02-27,818,12951.64,0.0,12951.64,5945,Apple Store Online,M522663,POS,12951.64,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-02-21,2026-02-21,818,2819.13,0.0,2819.13,7230,Shell Egypt,M814440,ATM,2819.13,818,Giza,EGY,N,1
Titanium Credit Card,100000,2026-02-11,2026-02-09,818,5411.78,0.0,5411.78,5812,Vodafone Cash,M732456,ATM,5411.78,818,Giza,EGY,N,1
