PRODUCT_NAME,RIMNO,POST DATE,TRXN DATE,CCY,ORIG AMOUNT,EMBEDDED _FEE,BILLING AMT,MCC,MERCHNAME,MERCH ID,SOURCES,SETTLEMENT AMT,SETTLEMENT CCY,BANKBRANCH,TRXN COUNTRY,REVERSAL FLAG,CUSTOMER_ID
Titanium Credit Card,100388,2026-02-06,2026-02-04,818,5722.09,0.0,5722.09,5944,Carrefour Egypt,M463341,POS,5722.09,818,Luxor,EGY,N,
Titanium Credit Card,100388,2026-02-13,2026-02-11,818,11073.06,0.0,11073.06,5814,Carrefour Egypt,M326001,POS,11073.06,818,Luxor,EGY,N,
Titanium Credit Card,100388,2026-02-09,2026-02-07,818,10641.74,0.0,10641.74,5812,Carrefour Egypt,M727973,ATM,10641.74,818,Luxor,EGY,N,
Titanium Credit Card,100388,2026-02-14,2026-02-13,818,14485.57,0.0,14485.57,5732,Amazon.eg,M826466,MOTO,14485.57,818,Luxor,EGY,N,
Titanium Credit Card,100388,2026-02-11,2026-02-11,818,13263.53,0.0,13263.53,8011,Total Energies,M402013,ATM,13263.53,818,Luxor,EGY,N,
Titanium Credit Card,100388,2026-02-12,2026-02-10,818,12847.25,0.0,12847.25,5411,B.TECH,M157912,ATM,12847.25,818,Luxor,EGY,N,
Titanium Credit Card,100388,2026-02-15,2026-02-15,978,748.24,17.89,39116.13,8099,Total Energies,M757415,POS,748.24,840,Luxor,ARE,N,
Titanium Credit Card,100388,2026-02-18,2026-02-15,818,4429.39,0.0,4429.39,5732,Instashop,M361733,POS,4429.39,818,Luxor,EGY,N,
Titanium Credit Card,100388,2026-02-19,2026-02-16,818,7412.14,0.0,7412.14,5411,Expedia,M177542,ECOM,7412.14,818,Luxor,EGY,N,
Cashback Card,100440,2026-02-15,2026-02-12,978,584.85,16.42,27398.96,5812,LG Electronics,M464753,ECOM,584.85,840,Ismailia,USA,N,
Cashback Card,100440,2026-02-25,2026-02-22,818,7053.14,0.0,7053.14,8011,Apple Store Online,M495770,POS,7053.14,818,Ismailia,EGY,N,
Cashback Card,100440,2026-02-22,2026-02-19,818,2395.04,0.0,2395.04,4900,Seoudi Market,M713052,POS,2395.04,818,Ismailia,EGY,N,
Cashback Card,100440,2026-02-22,2026-02-21,818,3508.13,0.0,3508.13,7011,Starbucks Egypt,M297522,POS,3508.13,818,Ismailia,EGY,N,
Cashback Card,100577,2026-02-27,2026-02-26,818,11024.7,0.0,11024.7,4111,Emirates Airlines,M407718,ECOM,11024.7,818,Assiut,EGY,N,
Cashback Card,100577,2026-02-18,2026-02-15,818,13116.14,0.0,13116.14,4900,Virgin Megastore,M704725,ECOM,13116.14,818,Assiut,EGY,N,
Cashback Card,100577,2026-02-18,2026-02-17,818,3943.14,0.0,3943.14,8011,Apple Store Online,M533659,POS,3943.14,818,Assiut,EGY,N,
Cashback Card,100577,2026-02-13,2026-02-12,818,2715.5,0.0,2715.5,5945,LG Electronics,M409987,ECOM,2715.5,818,Assiut,EGY,N,
Cashback Card,100577,2026-02-22,2026-02-20,818,13993.19,0.0,13993.19,5945,KFC Egypt,M138770,POS,13993.19,818,Assiut,EGY,N,
Cashback Card,100577,2026-02-15,2026-02-13,826,681.24,16.78,26228.12,5814,Vodafone Cash,M449321,POS,681.24,840,Assiut,DEU,N,
Cashback Card,100577,2026-02-08,2026-02-06,818,9430.12,0.0,9430.12,5541,Talabat,M258180,POS,9430.12,818,Assiut,EGY,N,
Cashback Card,100577,2026-02-27,2026-02-27,840,386.49,9.45,16409.33,4900,Spinneys,M242954,POS,386.49,840,Assiut,GBR,N,
Cashback Card,100577,2026-02-18,2026-02-15,818,7127.92,0.0,7127.92,8021,B.TECH,M960304,POS,7127.92,818,Assiut,EGY,N,
Cashback Card,100577,2026-02-23,2026-02-23,818,8834.01,0.0,8834.01,7230,Carrefour Egypt,M605777,ECOM,8834.01,818,Assiut,EGY,N,
Cashback Card,100577,2026-02-15,2026-02-12,818,11456.37,0.0,11456.37,5411,2B,M860370,ECOM,11456.37,818,Assiut,EGY,N,
Cashback Card,100577,2026-02-27,2026-02-24,818,7237.46,0.0,7237.46,5944,Vodafone Cash,M480436,ECOM,7237.46,818,Assiut,EGY,N,
Cashback Card,100577,2026-02-24,2026-02-21,818,3500.83,0.0,3500.83,4900,Starbucks Egypt,M236492,POS,3500.83,818,Assiut,EGY,N,
Cashback Card,100577,2026-02-13,2026-02-10,818,5127.69,0.0,5127.69,7011,KFC Egypt,M312903,ECOM,5127.69,818,Assiut,EGY,N,
Cashback Card,100577,2026-02-06,2026-02-06,818,5775.19,0.0,5775.19,4111,Vodafone Cash,M781143,MOTO,5775.19,818,Assiut,EGY,N,
Cashback Card,100577,2026-02-14,2026-02-12,818,12732.49,0.0,12732.49,4111,Jumia Egypt,M764640,POS,12732.49,818,Assiut,EGY,N,
