PRODUCT_NAME,RIMNO,POST DATE,TRXN DATE,CCY,ORIG AMOUNT,EMBEDDED _FEE,BILLING AMT,MCC,MERCHNAME,MERCH ID,SOURCES,SETTLEMENT AMT,SETTLEMENT CCY,BANKBRANCH,TRXN COUNTRY,REVERSAL FLAG,CUSTOMER_ID
Business Credit Card,100136,2026-04-26,2026-04-23,978,868.5,21.69,55427.62,5999,Total Energies,M552096,ECOM,868.5,840,Assiut,DEU,N,
Business Credit Card,100136,2026-04-03,2026-04-03,818,6417.69,0.0,6417.69,8011,Expedia,M429018,POS,6417.69,818,Assiut,EGY,N,
Gold Credit Card,100205,2026-04-05,2026-04-04,818,10417.72,0.0,10417.72,5311,Carrefour Egypt,M853780,ATM,10417.72,818,Zagazig,EGY,N,
Gold Credit Card,100205,2026-04-16,2026-04-15,818,13078.57,0.0,13078.57,8021,Costa Coffee,M294870,ECOM,13078.57,818,Zagazig,EGY,N,
Gold Credit Card,100205,2026-04-12,2026-04-12,818,12914.95,0.0,12914.95,5541,Seoudi Market,M887395,POS,12914.95,818,Zagazig,EGY,N,
Cashback Card,100382,2026-04-19,2026-04-18,818,8381.07,0.0,8381.07,5541,McDonald's,M197878,POS,8381.07,818,Assiut,EGY,N,
Cashback Card,100382,2026-04-09,2026-04-09,818,13739.05,0.0,13739.05,5732,iStyle,M508269,POS,13739.05,818,Assiut,EGY,N,
Cashback Card,100382,2026-04-15,2026-04-13,818,5553.55,0.0,5553.55,4111,LG Electronics,M882299,POS,5553.55,818,Assiut,EGY,N,
Cashback Card,100382,2026-04-26,2026-04-26,818,8774.97,0.0,8774.97,5999,B.TECH,M165290,ATM,8774.97,818,Assiut,EGY,N,
Cashback Card,100382,2026-04-11,2026-04-09,818,5308.88,0.0,5308.88,5651,ElMenus,M860062,ECOM,5308.88,818,Assiut,EGY,N,
Cashback Card,100382,2026-04-23,2026-04-21,818,6277.59,0.0,6277.59,7298,Noon Egypt,M716245,ATM,6277.59,818,Assiut,EGY,N,
Cashback Card,100382,2026-04-20,2026-04-18,840,1666.06,24.65,76902.38,5311,Talabat,M704939,POS,1666.06,840,Assiut,USA,N,
Cashback Card,100382,2026-04-26,2026-04-23,818,5684.2,0.0,5684.2,5411,Spinneys,M870764,ATM,5684.2,818,Assiut,EGY,N,
Cashback Card,100382,2026-04-04,2026-04-03,818,12675.89,0.0,12675.89,5311,Uber Egypt,M216606,ATM,12675.89,818,Assiut,EGY,N,
Cashback Card,100382,2026-04-14,2026-04-12,818,5642.69,0.0,5642.69,5812,Apple Store Online,M208406,ECOM,5642.69,818,Assiut,EGY,Y,
Platinum Credit Card,100720,2026-04-24,2026-04-21,818,2599.62,0.0,2599.62,5944,Emirates Airlines,M860621,MOTO,2599.62,818,Giza,EGY,N,
Platinum Credit Card,100720,2026-04-30,2026-04-29,978,1943.87,33.31,104600.08,5691,Expedia,M960533,ECOM,1943.87,840,Giza,USA,N,
Platinum Credit Card,100720,2026-04-10,2026-04-10,818,11722.57,0.0,11722.57,5541,Noon Egypt,M573532,POS,11722.57,818,Giza,EGY,N,
Platinum Credit Card,100720,2026-04-22,2026-04-21,818,8183.72,0.0,8183.72,5691,B.TECH,M388366,POS,8183.72,818,Giza,EGY,N,
Platinum Credit Card,100720,2026-04-17,2026-04-14,818,1705.0,0.0,1705.0,5411,KFC Egypt,M189423,ECOM,1705.0,818,Giza,EGY,Y,
Platinum Credit Card,100720,2026-04-10,2026-04-09,818,4373.97,0.0,4373.97,5732,Booking.com,M609346,POS,4373.97,818,Giza,EGY,N,
Platinum Credit Card,100720,2026-04-27,2026-04-27,818,5255.55,0.0,5255.55,5944,Starbucks Egypt,M443339,POS,5255.55,818,Giza,EGY,N,
