PRODUCT_NAME,RIMNO,POST DATE,TRXN DATE,CCY,ORIG AMOUNT,EMBEDDED _FEE,BILLING AMT,MCC,MERCHNAME,MERCH ID,SOURCES,SETTLEMENT AMT,SETTLEMENT CCY,BANKBRANCH,TRXN COUNTRY,REVERSAL FLAG,CUSTOMER_ID
Business Credit Card,100136,2026-03-05,2026-03-04,818,3817.29,0.0,3817.29,5812,Expedia,M602932,POS,3817.29,818,Assiut,EGY,N,
Business Credit Card,100136,2026-03-23,2026-03-21,818,599.53,0.0,599.53,5411,H&M Egypt,M799799,ECOM,599.53,818,Assiut,EGY,N,
Business Credit Card,100136,2026-03-14,2026-03-13,818,12077.01,0.0,12077.01,4111,Jumia Egypt,M386449,ECOM,12077.01,818,Assiut,EGY,N,
Business Credit Card,100136,2026-03-07,2026-03-05,840,1256.33,28.27,58977.7,5814,Zara Egypt,M441283,POS,1256.33,840,Assiut,USA,N,
Business Credit Card,100136,2026-03-12,2026-03-10,818,6508.57,0.0,6508.57,4111,Jumia Egypt,M369252,ECOM,6508.57,818,Assiut,EGY,N,
Business Credit Card,100136,2026-03-13,2026-03-11,840,1605.25,47.05,68931.9,5311,Costa Coffee,M890046,ECOM,1605.25,840,Assiut,ARE,Y,
Business Credit Card,100136,2026-03-17,2026-03-15,818,11536.36,0.0,11536.36,5999,Total Energies,M999465,POS,11536.36,818,Assiut,EGY,N,
Business Credit Card,100136,2026-03-11,2026-03-09,840,1605.86,22.26,61818.98,5732,Uber Egypt,M169111,ECOM,1605.86,840,Assiut,ARE,N,
Business Credit Card,100136,2026-03-02,2026-03-01,818,12319.14,0.0,12319.14,5411,Shell Egypt,M865753,POS,12319.14,818,Assiut,EGY,N,
Business Credit Card,100136,2026-03-07,2026-03-07,818,5953.23,0.0,5953.23,8011,H&M Egypt,M706038,POS,5953.23,818,Assiut,EGY,N,
Business Credit Card,100136,2026-03-09,2026-03-08,978,208.46,5.33,10076.58,8099,Total Energies,M339552,ECOM,208.46,840,Assiut,GBR,N,
Business Credit Card,100136,2026-03-10,2026-03-08,818,9117.73,0.0,9117.73,8021,Vodafone Cash,M544960,ECOM,9117.73,818,Assiut,EGY,N,
Gold Credit Card,100205,2026-03-05,2026-03-02,818,8296.42,0.0,8296.42,5945,Vodafone Cash,M457827,ECOM,8296.42,818,Zagazig,EGY,N,
Gold Credit Card,100205,2026-03-06,2026-03-05,818,4947.84,0.0,4947.84,8011,Vodafone Cash,M141165,ECOM,4947.84,818,Zagazig,EGY,N,
Gold Credit Card,100205,2026-03-21,2026-03-19,818,3690.75,0.0,3690.75,5732,McDonald's,M464295,MOTO,3690.75,818,Zagazig,EGY,Y,
