PRODUCT_NAME,RIMNO,POST DATE,TRXN DATE,CCY,ORIG AMOUNT,EMBEDDED _FEE,BILLING AMT,MCC,MERCHNAME,MERCH ID,SOURCES,SETTLEMENT AMT,SETTLEMENT CCY,BANKBRANCH,TRXN COUNTRY,REVERSAL FLAG,CUSTOMER_ID
Classic Credit Card,100000,2026-02-22,2026-02-22,818,5579.75,0.0,5579.75,5945,Uber Egypt,M919260,POS,5579.75,818,Giza,EGY,N,1
Classic Credit Card,100000,2026-02-08,2026-02-05,978,776.85,19.71,31401.34,5912,Vodafone Cash,M197564,POS,776.85,840,Giza,SAU,N,1
Classic Credit Card,100000,2026-02-09,2026-02-08,818,1891.44,0.0,1891.44,5814,Amazon.eg,M203609,ECOM,1891.44,818,Giza,EGY,N,1
Classic Credit Card,100000,2026-02-16,2026-02-16,818,11890.46,0.0,11890.46,8021,Zara Egypt,M116354,ECOM,11890.46,818,Giza,EGY,N,1
Classic Credit Card,100000,2026-02-01,2026-02-01,818,10897.86,0.0,10897.86,4900,McDonald's,M906658,POS,10897.86,818,Giza,EGY,N,1
Classic Credit Card,100000,2026-02-26,2026-02-23,818,10443.92,0.0,10443.92,4900,Total Energies,M719746,ECOM,10443.92,818,Giza,EGY,N,1
Classic Credit Card,100000,2026-02-16,2026-02-16,818,1588.43,0.0,1588.43,5411,Booking.com,M795772,MOTO,1588.43,818,Giza,EGY,N,1
Classic Credit Card,100000,2026-02-06,2026-02-04,818,3921.26,0.0,3921.26,5945,Booking.com,M609605,POS,3921.26,818,Giza,EGY,N,1
Classic Credit Card,100000,2026-02-25,2026-02-22,978,1054.29,20.92,52794.19,5912,iStyle,M546127,ECOM,1054.29,840,Giza,DEU,Y,1
Classic Credit Card,100000,2026-02-19,2026-02-18,818,5494.97,0.0,5494.97,5812,Spinneys,M453545,MOTO,5494.97,818,Giza,EGY,N,1
Classic Credit Card,100000,2026-02-07,2026-02-05,818,5990.5,0.0,5990.5,5541,B.TECH,M669604,ECOM,5990.5,818,Giza,EGY,N,1
Cashback Card,100001,2026-02-27,2026-02-24,818,7674.73,0.0,7674.73,8021,LG Electronics,M435945,POS,7674.73,818,Mansoura,EGY,N,2
Cashback Card,100001,2026-02-23,2026-02-20,818,6875.78,0.0,6875.78,5944,ElMenus,M431835,POS,6875.78,818,Mansoura,EGY,N,2
Cashback Card,100001,2026-02-06,2026-02-05,818,4315.54,0.0,4315.54,5944,Breadfast,M305912,ECOM,4315.54,818,Mansoura,EGY,N,2
Cashback Card,100001,2026-02-21,2026-02-19,818,14484.89,0.0,14484.89,7230,Carrefour Egypt,M147643,POS,14484.89,818,Mansoura,EGY,N,2
Cashback Card,100001,2026-02-17,2026-02-15,840,340.87,7.7,12542.39,5311,Talabat,M897181,POS,340.87,840,Mansoura,USA,N,2
Cashback Card,100001,2026-02-10,2026-02-10,818,1738.19,0.0,1738.19,7230,Uber Egypt,M964459,POS,1738.19,818,Mansoura,EGY,Y,2
Cashback Card,100001,2026-02-21,2026-02-20,818,6343.21,0.0,6343.21,5999,Starbucks Egypt,M918587,MOTO,6343.21,818,Mansoura,EGY,N,2
Cashback Card,100001,2026-02-19,2026-02-18,818,2530.58,0.0,2530.58,8099,Breadfast,M998062,POS,2530.58,818,Mansoura,EGY,N,2
Cashback Card,100001,2026-02-23,2026-02-22,818,2045.72,0.0,2045.72,5945,Uber Egypt,M585492,POS,2045.72,818,Mansoura,EGY,N,2
Cashback Card,100001,2026-02-03,2026-02-01,818,7471.51,0.0,7471.51,5311,Total Energies,M439370,ECOM,7471.51,818,Mansoura,EGY,N,2
Cashback Card,100001,2026-02-15,2026-02-13,818,12392.04,0.0,12392.04,8011,LG Electronics,M837436,ECOM,12392.04,818,Mansoura,EGY,Y,2
Cashback Card,100001,2026-02-21,2026-02-20,818,7749.55,0.0,7749.55,5812,McDonald's,M707056,ECOM,7749.55,818,Mansoura,EGY,N,2
Gold Credit Card,100002,2026-02-16,2026-02-15,818,9305.38,0.0,9305.38,8099,Emirates Airlines,M173724,POS,9305.38,818,Luxor,EGY,N,3
Gold Credit Card,100002,2026-02-14,2026-02-11,818,7850.19,0.0,7850.19,5812,McDonald's,M891811,MOTO,7850.19,818,Luxor,EGY,N,3
Classic Credit Card,100002,2026-02-10,2026-02-09,818,8678.67,0.0,8678.67,5411,LG Electronics,M688790,MOTO,8678.67,818,Luxor,EGY,N,3
World Elite Card,100002,2026-02-02,2026-02-02,818,2531.28,0.0,2531.28,7011,McDonald's,M397422,POS,2531.28,818,Luxor,EGY,N,3
Cashback Card,100002,2026-02-08,2026-02-07,818,1428.68,0.0,1428.68,5944,Vodafone Cash,M784856,ATM,1428.68,818,Luxor,EGY,N,3
World Elite Card,100002,2026-02-03,2026-02-02,818,5116.72,0.0,5116.72,5999,Vodafone Cash,M125119,ECOM,5116.72,818,Luxor,EGY,N,3
World Elite Card,100002,2026-02-06,2026-02-06,818,919.01,0.0,919.01,4111,Carrefour Egypt,M579121,POS,919.01,818,Luxor,EGY,N,3
World Elite Card,100002,2026-02-28,2026-02-27,818,13987.19,0.0,13987.19,5691,Carrefour Egypt,M928210,ATM,13987.19,818,Luxor,EGY,N,3
Classic Credit Card,100002,2026-02-26,2026-02-24,818,8989.84,0.0,8989.84,8011,Starbucks Egypt,M681302,POS,8989.84,818,Luxor,EGY,N,3
Cashback Card,100002,2026-02-16,2026-02-14,818,6595.74,0.0,6595.74,7011,Amazon.eg,M279293,ECOM,6595.74,818,Luxor,EGY,N,3
Classic Credit Card,100002,2026-02-14,2026-02-13,818,134.71,0.0,134.71,5651,Total Energies,M198136,MOTO,134.71,818,Luxor,EGY,N,3
